symbol,name,sector,industry,open,high,low,close,adj_close,volume,dividend_amount,split_coefficient,fte,fiscal_ye,latest_qtr,market_cap,ebitda,pe_ratio,peg_ratio,book_value,div_per_share,div_yield,eps,revenue_per_share,profit_margin,return_on_assets,return_on_equity,revenue,gross_profit,diluted_eps,qtr_earnings_growth_yoy,qtr_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,moving_avg_50_day,moving_avg_200_day,shares_outstanding,shares_float,shares_short,shares_short_prior_month,short_ratio,short_percent_outstanding,short_percent_float,percent_insider,percent_institution,forward_annual_div_rate,forward_annual_div_yield,payout_ratio,sma,ema,macd,macd_signal,macd_hist,stoch_slow_d,stoch_slow_k,rsi,stochrsi_fast_d,stochrsi_fast_k,willr,roc,rocr,bbands_upper,bbands_middle,bbands_lower,refresh_date
CTL,CenturyLink Inc,Communication Services,Telecom Services,39.0,39.5,38.06,38.06,12.8931,394000.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,38.702,38.7575,0.9592,0.6719,0.2873,59.5283,35.1953,59.7639,41.8542,0.0,-59.7938,3.3113,1.0331,40.8985,38.702,36.5055,2000-04-13
CTL,CenturyLink Inc,Communication Services,Telecom Services,38.13,38.13,35.69,36.0,12.1952,845800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,38.815,38.6434,0.8559,0.7087,0.1472,34.6189,8.3177,51.7223,28.56,0.0,-93.3902,3.0541,1.0305,40.7504,38.815,36.8796,2000-04-14
CTL,CenturyLink Inc,Communication Services,Telecom Services,35.25,35.31,34.06,34.56,11.7074,810200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,38.64,38.0264,0.5354,0.674,-0.1386,16.1178,4.8404,34.5987,0.0,0.0,-92.0886,-4.7297,0.9527,41.3583,38.64,35.9217,2000-04-17
CTL,CenturyLink Inc,Communication Services,Telecom Services,34.81,35.69,34.56,35.5,12.0259,768700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,38.352,37.4416,0.2431,0.5879,-0.3447,8.5311,12.4353,32.7577,0.0,0.0,-77.2152,-7.6413,0.9236,41.8966,38.352,34.8074,2000-04-18
CTL,CenturyLink Inc,Communication Services,Telecom Services,35.63,35.63,34.5,34.5,11.6871,553700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,38.102,37.1122,0.0768,0.4856,-0.4089,10.068,12.9281,39.4313,8.2371,24.7112,-93.038,-6.5565,0.9344,42.0082,38.102,34.1958,2000-04-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.13,30.31,30.0,30.06,10.2009,254800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.021,29.0669,0.0963,-0.3728,0.4691,64.2565,65.2778,61.6302,89.0047,92.0425,-20.8889,9.0481,1.0905,31.0691,29.021,26.9729,2000-06-14
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.25,30.5,30.06,30.31,10.2857,357700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.396,29.282,0.1953,-0.2592,0.4545,70.3644,71.1359,62.3625,88.5693,98.6938,-22.1154,14.1509,1.1415,30.6976,29.396,28.0944,2000-06-15
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.31,30.44,30.13,30.28,10.2756,447100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.477,29.4689,0.2754,-0.1523,0.4277,70.9638,76.4778,62.7574,96.9121,100.0,-23.0769,2.7458,1.0275,30.8904,29.477,28.0636,2000-06-16
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.56,32.5,30.56,31.81,10.7948,988900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.608,29.6673,0.355,-0.0508,0.4058,75.3164,78.3355,64.4827,99.5646,100.0,-14.9351,4.4786,1.0448,31.1499,29.608,28.0661,2000-06-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,32.38,32.5,30.81,31.19,10.5844,616900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.933,30.1605,0.5585,0.0711,0.4874,74.8202,69.6474,74.1639,100.0,100.0,-28.355,11.1569,1.1116,32.155,29.933,27.711,2000-06-20
CTL,CenturyLink Inc,Communication Services,Telecom Services,31.31,31.75,31.25,31.63,10.7337,498900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.17,30.3695,0.6262,0.1821,0.4441,70.1486,62.463,62.9544,68.3384,5.0153,-18.8312,8.1894,1.0819,32.4231,30.17,27.9169,2000-06-21
CTL,CenturyLink Inc,Communication Services,Telecom Services,31.94,32.19,31.25,31.75,10.7744,640700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.52,30.655,0.7223,0.2901,0.4322,64.07,60.0996,66.2879,45.3221,30.9511,-18.2039,12.3066,1.1231,32.6747,30.52,28.3653,2000-06-22
CTL,CenturyLink Inc,Communication Services,Telecom Services,31.81,32.06,30.44,30.88,10.4792,352100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.863,30.865,0.7791,0.3879,0.3912,57.9717,51.3526,64.9479,17.9169,17.7842,-45.5056,12.086,1.1209,32.5967,30.863,29.1293,2000-06-23
CTL,CenturyLink Inc,Communication Services,Telecom Services,31.63,31.69,30.25,30.75,10.4351,272100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,31.013,31.0041,0.8003,0.4704,0.3299,49.5881,37.312,62.9891,16.3482,0.3093,-62.2776,4.9784,1.0498,32.7265,31.013,29.2995,2000-06-26
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.94,30.94,30.56,30.69,10.4147,370000.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,31.126,30.9925,0.7528,0.5269,0.2259,36.9173,22.0873,55.8186,6.0311,0.0,-72.4,3.7907,1.0379,32.6453,31.126,29.6067,2000-06-27
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.94,30.94,30.06,30.34,10.2959,490300.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,31.207,30.9829,0.7069,0.5629,0.1441,26.2495,19.3494,55.8186,0.1031,0.0,-88.5246,2.6884,1.0269,32.5851,31.207,29.8289,2000-06-28
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.0,30.25,29.38,29.81,10.1161,760500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,31.182,30.8042,0.588,0.5679,0.0201,19.5756,17.2902,46.8489,0.0,0.0,-86.2179,-0.8264,0.9917,32.6357,31.182,29.7283,2000-06-29
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.88,30.0,28.75,28.75,9.7564,905600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,31.139,30.6362,0.4785,0.55,-0.0715,15.4566,9.7301,45.8049,0.0,0.0,-100.0,-1.4187,0.9858,32.7137,31.139,29.5643,2000-06-30
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.0,29.88,29.0,29.88,10.1398,293300.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.983,30.3387,0.3171,0.5034,-0.1863,16.5227,22.5476,38.7656,0.0,0.0,-69.8667,-5.1047,0.949,33.0025,30.983,28.9635,2000-07-03
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.06,30.63,29.81,29.94,10.1602,575800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.751,30.288,0.2716,0.4571,-0.1855,22.5299,35.312,49.2118,20.4191,61.2573,-65.407,-7.1649,0.9284,32.6012,30.751,28.9008,2000-07-05
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.94,29.94,29.0,29.06,9.8616,511200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.614,30.2247,0.2233,0.4103,-0.1871,32.8894,40.8085,48.178,50.4536,90.1034,-90.9884,-4.3756,0.9562,32.4811,30.614,28.7469,2000-07-06
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.19,29.69,29.06,29.56,10.0312,579200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.339,30.0366,0.123,0.3529,-0.2298,38.0304,37.9708,42.0443,60.9158,31.3867,-75.5287,-8.6099,0.9139,32.1532,30.339,28.5248,2000-07-07
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.63,29.94,28.63,29.25,9.926,849800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.121,29.9627,0.0782,0.2979,-0.2197,36.3236,30.1915,46.4854,65.1303,73.9009,-79.7386,-6.8532,0.9315,31.6821,30.121,28.5599,2000-07-10
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.31,29.94,29.19,29.44,9.9905,458000.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.889,29.844,0.0166,0.2417,-0.225,35.4524,38.195,43.7748,43.1436,24.1431,-64.9351,-7.3348,0.9267,31.1435,29.889,28.6345,2000-07-11
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.31,30.63,29.25,29.69,10.0753,238200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.707,29.8748,0.0137,0.0573,-0.0437,54.5325,44.8045,54.4646,72.463,100.0,-47.0,0.8317,1.0083,30.3876,29.707,29.0264,2000-07-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.75,30.69,29.75,30.31,10.2857,552600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.688,29.8521,0.0017,0.0462,-0.0445,54.3136,60.2859,48.6028,49.0801,24.3214,-18.4466,-0.6346,0.9937,30.3519,29.688,29.0241,2000-07-20
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.31,30.38,28.25,29.0,9.8412,592400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.8,29.9354,0.037,0.0443,-0.0074,50.9981,47.904,54.0926,73.1729,95.1973,-69.2623,3.8369,1.0384,30.468,29.8,29.132,2000-07-21
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.75,31.63,30.44,30.94,10.4995,343600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.471,29.859,0.0682,-0.0823,0.1504,68.3144,58.0647,60.3927,95.5455,86.6364,-32.4324,1.4517,1.0145,31.0439,29.471,27.8981,2000-08-04
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.69,30.88,30.25,30.63,10.3943,474300.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.652,30.0101,0.1332,-0.0392,0.1724,59.2839,49.4311,59.6452,88.1194,77.7218,-39.4144,6.2673,1.0627,31.3246,29.652,27.9794,2000-08-07
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.75,30.75,29.38,29.56,10.0312,300900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.808,30.1446,0.1874,0.0061,0.1813,47.42,34.7644,60.1927,77.9038,69.3533,-63.5135,5.3443,1.0534,31.5678,29.808,28.0482,2000-08-08
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.31,29.44,28.81,29.19,9.9057,398500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.808,29.9929,0.1129,0.0275,0.0854,34.8587,20.3806,44.2025,49.025,0.0,-71.8468,0.0,1.0,31.5678,29.808,28.0482,2000-08-09
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.31,30.5,29.31,30.13,10.2247,313700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,29.851,29.8687,0.0532,0.0326,0.0206,25.7465,22.0946,44.2025,23.1178,0.0,-56.25,1.4889,1.0149,31.5375,29.851,28.1645,2000-08-10
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.19,30.5,30.0,30.06,10.2009,367600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.032,29.9271,0.076,0.0413,0.0347,27.5662,40.2234,53.5184,19.4201,58.2603,-64.986,6.3777,1.0638,31.4081,30.032,28.6559,2000-08-11
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.69,30.25,29.31,29.88,10.1398,599300.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.095,29.884,0.0532,0.0437,0.0095,38.8115,54.1165,48.4153,28.2021,26.346,-70.028,2.1679,1.0217,31.3387,30.095,28.8513,2000-08-14
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.0,31.75,29.94,30.63,10.3943,405600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.157,29.9051,0.0594,0.0468,0.0126,51.1629,59.1486,51.5949,54.6528,79.3522,-49.0196,2.1103,1.0211,31.3105,30.157,29.0035,2000-08-15
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.63,30.63,30.19,30.44,10.3299,229500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.226,30.0369,0.1138,0.0602,0.0536,55.9074,54.457,57.509,68.5661,100.0,-44.5578,2.3046,1.023,31.4016,30.226,29.0504,2000-08-16
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.88,29.94,29.31,29.38,9.9701,323700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,30.12,30.0084,0.0954,0.0673,0.0281,50.2113,37.0284,49.5079,63.7891,12.0151,-80.6122,-3.426,0.9657,31.2068,30.12,29.0332,2000-08-17
